Ano;Trimestre;Categoria;Tipo;CNPJ IF;Instituição financeira;Irregularidade;Quantidade de reclamações reguladas procedentes;Quantidade de reclamações reguladas - outras;Quantidade de reclamações não reguladas;Quantidade total de reclamações;
2020;1º;Menos de quatro milhões de clientes;Conglomerado; ;PARANÁ BANCO (conglomerado);Irregularidades relativas a telemarketing, SMS ou Whatsapp com oferta de produtos e serviços;0;0;9;9;
2020;1º;Menos de quatro milhões de clientes;Conglomerado; ;PARANÁ BANCO (conglomerado);Juros e preços;0;0;1;1;
2020;1º;Menos de quatro milhões de clientes;Conglomerado; ;PARANÁ BANCO (conglomerado);Não liberação de margem consignável - Cartão de crédito consignável;0;0;1;1;
2020;1º;Menos de quatro milhões de clientes;Conglomerado; ;PARANÁ BANCO (conglomerado);Não liberação de margem consignável (exceto cartão de crédito consignável);0;0;21;21;
2020;1º;Menos de quatro milhões de clientes;Conglomerado; ;PARANÁ BANCO (conglomerado);Oferta ou prestação de informação sobre crédito consignado de forma inadequada;7;15;0;22;
2020;1º;Menos de quatro milhões de clientes;Conglomerado; ;PARANÁ BANCO (conglomerado);Outras irregularidades relacionadas à portabilidade de operações de crédito de pessoa natural;0;5;0;5;
2020;1º;Menos de quatro milhões de clientes;Conglomerado; ;PARANÁ BANCO (conglomerado);Reclamações relacionadas a assuntos diversos;0;0;11;11;
2020;1º;Menos de quatro milhões de clientes;Conglomerado; ;PARANÁ BANCO (conglomerado);Recusa de produtos ou serviços;0;0;4;4;
2020;1º;Menos de quatro milhões de clientes;Conglomerado; ;PARANÁ BANCO (conglomerado);Renegociação de dívida (exceto cartão de crédito);0;0;5;5;
2020;1º;Menos de quatro milhões de clientes;Conglomerado; ;PARANÁ BANCO (conglomerado);Restrição à realização de portabilidade de operações de crédito consignado relativas a pessoas naturais;6;26;0;32;
2020;1º;Menos de quatro milhões de clientes;Conglomerado; ;PARANÁ BANCO (conglomerado);Restrições cadastrais;0;0;1;1;
2020;1º;Menos de quatro milhões de clientes;Conglomerado; ;PARANÁ BANCO (conglomerado);Utilização incorreta da taxa de desconto no cálculo do valor presente relacionadas às operações de crédito consignado;0;1;0;1;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;43180355;PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Ausência de informações sobre as regras de funcionamento nos contratos de cartões de crédito ou seu descumprimento;2;3;0;5;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;43180355;PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Ausência de título adequado relativo a cartão de crédito;3;0;0;3;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;43180355;PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Cancelamento de contrato a pedido do cliente não atendido;1;1;0;2;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;43180355;PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Cobrança irregular de tarifa relacionada ao cartão de crédito;1;2;0;3;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;43180355;PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Cobranças diversas;0;0;1;1;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;43180355;PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Descumprimento de prazo de resposta da reclamação registrada no BCB;0;2;0;2;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;43180355;PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Inclusão de dados incorretos no CCS (Cadastro de Clientes do Sistema Financeiro Nacional);1;0;0;1;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;43180355;PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Insatisfação com a resposta recebida da instituição financeira referente à reclamação registrada no BCB;0;3;0;3;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;43180355;PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Irregularidades relacionadas a boletos de pagamento (exceto ausência de contrato com beneficiário);2;0;0;2;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;43180355;PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Irregularidades relacionadas ao fornecimento de documento para liquidação antecipada de operações de crédito;1;0;0;1;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;43180355;PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Irregularidades relacionadas ao fornecimento de documentos relativos a cartão de crédito;0;1;0;1;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;43180355;PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Irregularidades relacionadas ao fornecimento de documentos relativos a operação de crédito, exceto para liquidação antecipada e descritivo do crédito.;1;1;0;2;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;43180355;PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Irregularidades relacionadas ao Sistema de Informações de Crédito do Banco Central (SCR);2;8;0;10;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;43180355;PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Irregularidades relacionadas à liquidação de documentos (exceto cheques);1;1;0;2;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;43180355;PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Irregularidades relativas a crédito rotativo de cartão de crédito e inadimplência do cartão de crédito;1;2;0;3;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;43180355;PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços disponibilizados em internet banking;1;1;0;2;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;43180355;PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços relacionados a cartões de crédito;10;4;0;14;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;43180355;PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade dos serviços relacionados à operações de crédito;1;0;0;1;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;43180355;PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada;0;1;0;1;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;43180355;PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Oferta ou prestação de informação sobre a conta ou serviços acessórios de forma inadequada ;3;1;0;4;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;43180355;PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Oferta ou prestação de informação sobre o cartão de crédito de forma inadequada ;4;2;0;6;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;43180355;PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Oferta ou prestação de informação sobre produtos e serviços de forma inadequada, exceto as relacionadas a cartão de crédito, conta e serviços acessórios, credenciadora de cartão e operação de crédito;4;1;0;5;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;43180355;PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Outros assuntos não regulados relacionados a cartão de crédito;0;0;2;2;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;43180355;PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Reclamações relacionadas a assuntos diversos;0;0;1;1;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;43180355;PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Recusa de produtos ou serviços;0;0;7;7;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;43180355;PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Renegociação de dívidas/encargos relacionadas a cartão de crédito;0;0;8;8;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;43180355;PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Restrições cadastrais;0;0;5;5;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;43180355;PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;Terminais eletrônicos, internet e aplicativos;0;0;1;1;
2020;1º;Menos de quatro milhões de clientes;Conglomerado; ;PINE (conglomerado);Concessão de crédito consignado sem a formalização do título adequado;0;1;0;1;
2020;1º;Menos de quatro milhões de clientes;Conglomerado; ;PINE (conglomerado);Dificuldade na liberação ou substituição de bem;0;0;1;1;
2020;1º;Menos de quatro milhões de clientes;Conglomerado; ;PINE (conglomerado);Golpe;0;0;1;1;
2020;1º;Menos de quatro milhões de clientes;Conglomerado; ;PINE (conglomerado);Insatisfação com a resposta recebida da instituição financeira referente à reclamação registrada no BCB;0;1;0;1;
2020;1º;Menos de quatro milhões de clientes;Conglomerado; ;PINE (conglomerado);Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento;0;0;1;1;
2020;1º;Menos de quatro milhões de clientes;Conglomerado; ;PINE (conglomerado);Terminais eletrônicos, internet e aplicativos;0;0;1;1;
2020;1º;Menos de quatro milhões de clientes;Conglomerado; ;PORTO SEGURO (conglomerado);Ausência de informações sobre as regras de funcionamento nos contratos de cartões de crédito ou seu descumprimento;0;1;0;1;
2020;1º;Menos de quatro milhões de clientes;Conglomerado; ;PORTO SEGURO (conglomerado);Ausência de título adequado relativo a cartão de crédito;3;1;0;4;
2020;1º;Menos de quatro milhões de clientes;Conglomerado; ;PORTO SEGURO (conglomerado);Bloqueio de cartão de crédito;0;0;2;2;
2020;1º;Menos de quatro milhões de clientes;Conglomerado; ;PORTO SEGURO (conglomerado);Cancelamento de contrato a pedido do cliente não atendido;1;4;0;5;
2020;1º;Menos de quatro milhões de clientes;Conglomerado; ;PORTO SEGURO (conglomerado);Cancelamento de contrato por iniciativa da instituição financeira;0;0;1;1;
2020;1º;Menos de quatro milhões de clientes;Conglomerado; ;PORTO SEGURO (conglomerado);Cobrança irregular de tarifa relacionada ao cartão de crédito;0;14;0;14;
2020;1º;Menos de quatro milhões de clientes;Conglomerado; ;PORTO SEGURO (conglomerado);Cobranças diversas;0;0;6;6;
2020;1º;Menos de quatro milhões de clientes;Conglomerado; ;PORTO SEGURO (conglomerado);Insatisfação com a resposta recebida da instituição financeira referente à reclamação registrada no BCB;0;6;0;6;
2020;1º;Menos de quatro milhões de clientes;Conglomerado; ;PORTO SEGURO (conglomerado);Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento;0;0;4;4;
2020;1º;Menos de quatro milhões de clientes;Conglomerado; ;PORTO SEGURO (conglomerado);Irregularidades relacionadas a boletos de pagamento (exceto ausência de contrato com beneficiário);0;1;0;1;
2020;1º;Menos de quatro milhões de clientes;Conglomerado; ;PORTO SEGURO (conglomerado);Irregularidades relacionadas a operações no mercado de câmbio;0;1;0;1;
2020;1º;Menos de quatro milhões de clientes;Conglomerado; ;PORTO SEGURO (conglomerado);Irregularidades relacionadas ao fornecimento de documento para liquidação antecipada de operações de crédito;0;1;0;1;
2020;1º;Menos de quatro milhões de clientes;Conglomerado; ;PORTO SEGURO (conglomerado);Irregularidades relacionadas ao fornecimento de documentos relativos a cartão de crédito;1;2;0;3;
2020;1º;Menos de quatro milhões de clientes;Conglomerado; ;PORTO SEGURO (conglomerado);Irregularidades relacionadas ao fornecimento de documentos relativos a operação de crédito, exceto para liquidação antecipada e descritivo do crédito.;0;1;0;1;
2020;1º;Menos de quatro milhões de clientes;Conglomerado; ;PORTO SEGURO (conglomerado);Irregularidades relacionadas ao fornecimento de outros documentos, exceto os relativos a cartão de crédito, conta e operação de crédito;1;0;0;1;
2020;1º;Menos de quatro milhões de clientes;Conglomerado; ;PORTO SEGURO (conglomerado);Irregularidades relacionadas ao Sistema de Informações de Crédito do Banco Central (SCR);1;1;0;2;
2020;1º;Menos de quatro milhões de clientes;Conglomerado; ;PORTO SEGURO (conglomerado);Irregularidades relativas a crédito rotativo de cartão de crédito e inadimplência do cartão de crédito;0;12;0;12;
2020;1º;Menos de quatro milhões de clientes;Conglomerado; ;PORTO SEGURO (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços disponibilizados em internet banking;1;0;0;1;
2020;1º;Menos de quatro milhões de clientes;Conglomerado; ;PORTO SEGURO (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços relacionados a cartões de crédito;17;27;0;44;
2020;1º;Menos de quatro milhões de clientes;Conglomerado; ;PORTO SEGURO (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços, exceto as relacionadas a cartão de crédito, cartão de débito, internet banking, ATM e credenciadora;2;0;0;2;
2020;1º;Menos de quatro milhões de clientes;Conglomerado; ;PORTO SEGURO (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade dos serviços relacionados à operações de crédito;2;0;0;2;
2020;1º;Menos de quatro milhões de clientes;Conglomerado; ;PORTO SEGURO (conglomerado);Irregularidades relativas a telemarketing, SMS ou Whatsapp com oferta de produtos e serviços;0;0;2;2;
2020;1º;Menos de quatro milhões de clientes;Conglomerado; ;PORTO SEGURO (conglomerado);Juros e preços;0;0;6;6;
2020;1º;Menos de quatro milhões de clientes;Conglomerado; ;PORTO SEGURO (conglomerado);Oferta ou prestação de informação sobre o cartão de crédito de forma inadequada ;8;2;0;10;
2020;1º;Menos de quatro milhões de clientes;Conglomerado; ;PORTO SEGURO (conglomerado);Oferta ou prestação de informação sobre produtos e serviços de forma inadequada, exceto as relacionadas a cartão de crédito, conta e serviços acessórios, credenciadora de cartão e operação de crédito;1;0;0;1;
2020;1º;Menos de quatro milhões de clientes;Conglomerado; ;PORTO SEGURO (conglomerado);Outras irregularidades relacionadas a cartões de crédito;0;2;0;2;
2020;1º;Menos de quatro milhões de clientes;Conglomerado; ;PORTO SEGURO (conglomerado);Outros assuntos não regulados relacionados a cartão de crédito;0;0;23;23;
2020;1º;Menos de quatro milhões de clientes;Conglomerado; ;PORTO SEGURO (conglomerado);Reclamações relacionadas a assuntos diversos;0;0;2;2;
2020;1º;Menos de quatro milhões de clientes;Conglomerado; ;PORTO SEGURO (conglomerado);Recusa de produtos ou serviços;0;0;2;2;
2020;1º;Menos de quatro milhões de clientes;Conglomerado; ;PORTO SEGURO (conglomerado);Renegociação de dívida (exceto cartão de crédito);0;0;7;7;
2020;1º;Menos de quatro milhões de clientes;Conglomerado; ;PORTO SEGURO (conglomerado);Renegociação de dívidas/encargos relacionadas a cartão de crédito;0;0;22;22;
2020;1º;Menos de quatro milhões de clientes;Conglomerado; ;PORTO SEGURO (conglomerado);Restrições cadastrais;0;0;4;4;
2020;1º;Menos de quatro milhões de clientes;Conglomerado; ;PORTO SEGURO (conglomerado);Terminais eletrônicos, internet e aplicativos;0;0;2;2;
2020;1º;Menos de quatro milhões de clientes;Conglomerado; ;PORTO SEGURO (conglomerado);Utilização incorreta da taxa de desconto no cálculo do valor presente relacionadas às demais operações de crédito, exceto as de crédito consignado e de financiamento imobiliário;0;2;0;2;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;01800019;PORTOCRED S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;Cobrança irregular de tarifa em operação de crédito;0;1;0;1;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;01800019;PORTOCRED S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;Cobranças diversas;0;0;4;4;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;01800019;PORTOCRED S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;Cobranças diversas em operação de crédito consignado;0;0;2;2;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;01800019;PORTOCRED S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;Descumprimento contratual;0;0;1;1;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;01800019;PORTOCRED S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;Golpe;0;0;1;1;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;01800019;PORTOCRED S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;Insatisfação com a resposta recebida da instituição financeira referente à reclamação registrada no BCB;0;2;0;2;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;01800019;PORTOCRED S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento;0;0;2;2;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;01800019;PORTOCRED S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;Insatisfação com o atendimento prestado por agências;0;0;1;1;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;01800019;PORTOCRED S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;Irregularidades relacionadas ao fornecimento de documento para liquidação antecipada de operações de crédito;2;28;0;30;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;01800019;PORTOCRED S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;Irregularidades relacionadas ao fornecimento de documentos relativos a conta;2;4;0;6;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;01800019;PORTOCRED S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;Irregularidades relacionadas ao fornecimento de documentos relativos a operação de crédito, exceto para liquidação antecipada e descritivo do crédito.;0;12;0;12;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;01800019;PORTOCRED S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;Irregularidades relacionadas ao fornecimento de informações relativas a operação de crédito contratada (DDC);3;4;0;7;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;01800019;PORTOCRED S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;Irregularidades relacionadas ao fornecimento de outros documentos, exceto os relativos a cartão de crédito, conta e operação de crédito;3;5;0;8;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;01800019;PORTOCRED S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;Irregularidades relacionadas ao Sistema de Informações de Crédito do Banco Central (SCR);2;1;0;3;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;01800019;PORTOCRED S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços, exceto as relacionadas a cartão de crédito, cartão de débito, internet banking, ATM e credenciadora;1;0;0;1;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;01800019;PORTOCRED S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;Irregularidades relativas a telemarketing, SMS ou Whatsapp com oferta de produtos e serviços;0;0;2;2;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;01800019;PORTOCRED S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;Não liberação de margem consignável (exceto cartão de crédito consignável);0;0;6;6;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;01800019;PORTOCRED S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;Oferta ou prestação de informação sobre operação de crédito de forma inadequada, exceto crédito consignado;1;0;0;1;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;01800019;PORTOCRED S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;Oferta ou prestação de informação sobre produtos e serviços de forma inadequada, exceto as relacionadas a cartão de crédito, conta e serviços acessórios, credenciadora de cartão e operação de crédito;1;0;0;1;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;01800019;PORTOCRED S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;Reclamações relacionadas a assuntos diversos;0;0;2;2;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;01800019;PORTOCRED S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;Recusa de produtos ou serviços;0;0;2;2;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;01800019;PORTOCRED S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;Renegociação de dívida (exceto cartão de crédito);0;0;3;3;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;01800019;PORTOCRED S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;Renegociação de dívidas/encargos relacionadas a cartão de crédito;0;0;1;1;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;01800019;PORTOCRED S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;Restrição à realização de portabilidade de operações de crédito consignado relativas a pessoas naturais;3;2;0;5;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;01800019;PORTOCRED S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;Restrições cadastrais;0;0;5;5;
2020;1º;Menos de quatro milhões de clientes;Banco/financeira;01800019;PORTOCRED S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;Utilização incorreta da taxa de desconto no cálculo do valor presente relacionadas às demais operações de crédito, exceto as de crédito consignado e de financiamento imobiliário;1;1;0;2;
2020;1º;Mais de quatro milhões de clientes;Banco/financeira;27351731;REALIZE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;Ausência de informações sobre as regras de funcionamento nos contratos de cartões de crédito ou seu descumprimento;0;3;0;3;
2020;1º;Mais de quatro milhões de clientes;Banco/financeira;27351731;REALIZE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;Ausência de título adequado relativo a cartão de crédito;1;0;0;1;
2020;1º;Mais de quatro milhões de clientes;Banco/financeira;27351731;REALIZE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;Bloqueio de cartão de crédito;0;0;1;1;
2020;1º;Mais de quatro milhões de clientes;Banco/financeira;27351731;REALIZE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;Cancelamento de contrato a pedido do cliente não atendido;0;1;0;1;
2020;1º;Mais de quatro milhões de clientes;Banco/financeira;27351731;REALIZE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;Cartões de débito;0;0;1;1;
2020;1º;Mais de quatro milhões de clientes;Banco/financeira;27351731;REALIZE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;Cobrança irregular de tarifa relacionada ao cartão de crédito;1;5;0;6;
2020;1º;Mais de quatro milhões de clientes;Banco/financeira;27351731;REALIZE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;Cobranças diversas;0;0;6;6;
2020;1º;Mais de quatro milhões de clientes;Banco/financeira;27351731;REALIZE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;Insatisfação com a resposta recebida da instituição financeira referente à reclamação registrada no BCB;0;3;0;3;
2020;1º;Mais de quatro milhões de clientes;Banco/financeira;27351731;REALIZE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento;0;0;2;2;
2020;1º;Mais de quatro milhões de clientes;Banco/financeira;27351731;REALIZE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;Insatisfação com o atendimento prestado por agências;0;0;1;1;
2020;1º;Mais de quatro milhões de clientes;Banco/financeira;27351731;REALIZE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;Irregularidades relacionadas ao Sistema de Informações de Crédito do Banco Central (SCR);1;3;0;4;
2020;1º;Mais de quatro milhões de clientes;Banco/financeira;27351731;REALIZE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;Irregularidades relacionadas à liquidação de documentos (exceto cheques);0;1;0;1;
2020;1º;Mais de quatro milhões de clientes;Banco/financeira;27351731;REALIZE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;Irregularidades relativas a crédito rotativo de cartão de crédito e inadimplência do cartão de crédito;0;10;0;10;
2020;1º;Mais de quatro milhões de clientes;Banco/financeira;27351731;REALIZE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços relacionados a cartões de crédito;6;12;0;18;
2020;1º;Mais de quatro milhões de clientes;Banco/financeira;27351731;REALIZE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;Outros assuntos não regulados relacionados a cartão de crédito;0;0;1;1;
2020;1º;Mais de quatro milhões de clientes;Banco/financeira;27351731;REALIZE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;Recusa de produtos ou serviços;0;0;2;2;
2020;1º;Mais de quatro milhões de clientes;Banco/financeira;27351731;REALIZE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;Renegociação de dívidas/encargos relacionadas a cartão de crédito;0;0;15;15;
2020;1º;Mais de quatro milhões de clientes;Banco/financeira;27351731;REALIZE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;Restrições cadastrais;0;0;4;4;
2020;1º;Mais de quatro milhões de clientes;Banco/financeira;27351731;REALIZE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;Terminais eletrônicos, internet e aplicativos;0;0;1;1;
2020;1º;Menos de quatro milhões de clientes;Conglomerado; ;RENDIMENTO (conglomerado);Bloqueio de conta;0;0;1;1;
2020;1º;Menos de quatro milhões de clientes;Conglomerado; ;RENDIMENTO (conglomerado);Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento;0;0;2;2;
2020;1º;Menos de quatro milhões de clientes;Conglomerado; ;RENDIMENTO (conglomerado);Irregularidades relacionadas a operações no mercado de câmbio;0;3;0;3;
2020;1º;Menos de quatro milhões de clientes;Conglomerado; ;RENDIMENTO (conglomerado);Irregularidades relacionadas ao atendimento da Ouvidoria;1;0;0;1;
2020;1º;Menos de quatro milhões de clientes;Conglomerado; ;RENDIMENTO (conglomerado);Irregularidades relacionadas à liquidação de documentos (exceto cheques);1;0;0;1;
2020;1º;Menos de quatro milhões de clientes;Conglomerado; ;RENDIMENTO (conglomerado);Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços, exceto as relacionadas a cartão de crédito, cartão de débito, internet banking, ATM e credenciadora;1;0;0;1;
2020;1º;Menos de quatro milhões de clientes;Conglomerado; ;RENDIMENTO (conglomerado);Oferta ou prestação de informação sobre produtos e serviços de forma inadequada, exceto as relacionadas a cartão de crédito, conta e serviços acessórios, credenciadora de cartão e operação de crédito;1;0;0;1;
2020;1º;Menos de quatro milhões de clientes;Conglomerado; ;RODOBENS (conglomerado);Cartões de débito;0;0;1;1;
2020;1º;Menos de quatro milhões de clientes;Conglomerado; ;RODOBENS (conglomerado);Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento;0;0;1;1;
